time_s	frequency_hz	amplitude_dbfs	signal_index
0.67694	97559.0	-29.5	338469
0.677	96447.0	-28.8	338500
0.67706	95167.0	-27.9	338531
0.67712	94109.0	-27.0	338562
0.67719	92834.0	-26.3	338593
0.67725	91721.0	-25.5	338624
0.67731	90630.0	-24.8	338655
0.67737	89434.0	-24.2	338686
0.67743	88274.0	-23.6	338717
0.6775	87189.0	-23.1	338748
0.67756	86052.0	-22.5	338779
0.67762	84988.0	-21.9	338810
0.67768	83902.0	-21.4	338841
0.67774	82814.0	-20.9	338872
0.67781	81753.0	-20.5	338903
0.67787	80733.0	-20.0	338934
0.67793	79658.0	-19.6	338965
0.67799	78643.0	-19.2	338996
0.67805	77622.0	-18.9	339027
0.67812	76592.0	-18.5	339058
0.67818	75613.0	-18.2	339089
0.67824	74638.0	-17.8	339120
0.6783	73638.0	-17.5	339151
0.67836	72666.0	-17.2	339182
0.67843	71731.0	-17.0	339213
0.67849	70787.0	-16.7	339244
0.67855	69863.0	-16.5	339275
0.67861	68908.0	-16.2	339306
0.67867	68017.0	-15.9	339337
0.67874	67118.0	-15.8	339368
0.6788	66212.0	-15.6	339399
0.67886	65326.0	-15.4	339430
0.67892	64476.0	-15.2	339461
0.67898	63626.0	-15.1	339492
0.67905	62772.0	-14.9	339523
0.67911	61926.0	-14.8	339554
0.67917	61094.0	-14.7	339585
0.67923	60307.0	-14.6	339616
0.67929	59507.0	-14.5	339647
0.67936	58694.0	-14.4	339678
0.67942	57898.0	-14.3	339709
0.67948	57127.0	-14.2	339740
0.67954	56389.0	-14.1	339771
0.6796	55644.0	-14.1	339802
0.67967	54881.0	-14.1	339833
0.67973	54162.0	-14.0	339864
0.67979	53442.0	-14.0	339895
0.67985	52750.0	-14.0	339926
0.67991	52039.0	-14.0	339957
0.67998	51370.0	-14.0	339988
0.68004	50689.0	-14.0	340019
0.6801	50007.0	-14.0	340050
0.68016	49368.0	-14.1	340081
0.68022	48722.0	-14.1	340112
0.68029	48103.0	-14.2	340143
0.68035	47491.0	-14.3	340174
0.68041	46866.0	-14.4	340205
0.68047	46261.0	-14.5	340236
0.68053	45672.0	-14.6	340267
0.6806	45103.0	-14.7	340298
0.68066	44539.0	-14.8	340329
0.68072	44004.0	-14.9	340360
0.68078	43451.0	-15.1	340391
0.68084	42893.0	-15.3	340422
0.68091	42384.0	-15.4	340453
0.68097	41862.0	-15.6	340484
0.68103	41362.0	-15.8	340515
0.68109	40883.0	-16.1	340546
0.68115	40413.0	-16.3	340577
0.68122	39927.0	-16.5	340608
0.68128	39475.0	-16.8	340639
0.68134	39044.0	-17.0	340670
0.6814	38583.0	-17.3	340701
0.68146	38163.0	-17.6	340732
0.68153	37735.0	-18.0	340763
0.68159	37343.0	-18.3	340794
0.68165	36960.0	-18.7	340825
0.68171	36569.0	-19.0	340856
0.68177	36231.0	-19.4	340887
0.68184	35828.0	-19.8	340918
0.6819	35529.0	-20.2	340949
0.68196	35140.0	-20.7	340980
0.68202	34801.0	-21.1	341011
0.68208	34512.0	-21.5	341042
0.68215	34181.0	-22.1	341073
0.68221	33886.0	-22.6	341104
0.68227	33621.0	-23.1	341135
0.68233	33354.0	-23.8	341166
0.68239	33088.0	-24.5	341197
0.68246	32829.0	-25.0	341228
0.68252	32628.0	-25.7	341259
0.68258	32318.0	-26.5	341290
0.68264	32161.0	-27.3	341321
0.75669	102543.0	-34.3	378345
0.75675	101352.0	-33.2	378376
0.75681	100015.0	-31.8	378407
0.75688	98845.0	-30.5	378438
0.75694	97608.0	-29.5	378469
0.757	96374.0	-28.7	378500
0.75706	95206.0	-27.9	378531
0.75712	94137.0	-27.1	378562
0.75719	92783.0	-26.3	378593
0.75725	91732.0	-25.5	378624
0.75731	90607.0	-24.8	378655
0.75737	89411.0	-24.2	378686
0.75743	88310.0	-23.7	378717
0.7575	87205.0	-23.0	378748
0.75756	86071.0	-22.4	378779
0.75762	84941.0	-21.9	378810
0.75768	83915.0	-21.5	378841
0.75774	82841.0	-21.0	378872
0.75781	81750.0	-20.5	378903
0.75787	80706.0	-20.1	378934
0.75793	79662.0	-19.6	378965
0.75799	78649.0	-19.2	378996
0.75805	77598.0	-18.8	379027
0.75812	76617.0	-18.5	379058
0.75818	75627.0	-18.2	379089
0.75824	74613.0	-17.9	379120
0.7583	73628.0	-17.5	379151
0.75836	72677.0	-17.2	379182
0.75843	71734.0	-17.0	379213
0.75849	70788.0	-16.7	379244
0.75855	69838.0	-16.5	379275
0.75861	68918.0	-16.2	379306
0.75867	68024.0	-16.0	379337
0.75874	67118.0	-15.8	379368
0.7588	66224.0	-15.6	379399
0.75886	65329.0	-15.4	379430
0.75892	64455.0	-15.2	379461
0.75898	63639.0	-15.0	379492
0.75905	62774.0	-14.9	379523
0.75911	61917.0	-14.8	379554
0.75917	61101.0	-14.7	379585
0.75923	60295.0	-14.5	379616
0.75929	59491.0	-14.5	379647
0.75936	58692.0	-14.4	379678
0.75942	57908.0	-14.3	379709
0.75948	57149.0	-14.2	379740
0.75954	56387.0	-14.1	379771
0.7596	55629.0	-14.1	379802
0.75967	54889.0	-14.0	379833
0.75973	54165.0	-14.0	379864
0.75979	53435.0	-14.0	379895
0.75985	52738.0	-14.0	379926
0.75991	52051.0	-14.0	379957
0.75998	51374.0	-14.0	379988
0.76004	50681.0	-14.0	380019
0.7601	50012.0	-14.1	380050
0.76016	49365.0	-14.1	380081
0.76022	48727.0	-14.1	380112
0.76029	48099.0	-14.2	380143
0.76035	47492.0	-14.3	380174
0.76041	46864.0	-14.4	380205
0.76047	46261.0	-14.5	380236
0.76053	45682.0	-14.6	380267
0.7606	45101.0	-14.7	380298
0.76066	44546.0	-14.8	380329
0.76072	43982.0	-15.0	380360
0.76078	43459.0	-15.1	380391
0.76084	42902.0	-15.3	380422
0.76091	42369.0	-15.5	380453
0.76097	41882.0	-15.6	380484
0.76103	41356.0	-15.8	380515
0.76109	40879.0	-16.0	380546
0.76115	40398.0	-16.2	380577
0.76122	39960.0	-16.5	380608
0.76128	39485.0	-16.7	380639
0.76134	39012.0	-17.1	380670
0.7614	38584.0	-17.3	380701
0.76146	38162.0	-17.6	380732
0.76153	37740.0	-17.9	380763
0.76159	37356.0	-18.3	380794
0.76165	36969.0	-18.6	380825
0.76171	36570.0	-19.0	380856
0.76177	36201.0	-19.4	380887
0.76184	35855.0	-19.8	380918
0.7619	35505.0	-20.2	380949
0.76196	35154.0	-20.6	380980
0.76202	34815.0	-21.1	381011
0.76208	34476.0	-21.6	381042
0.76215	34195.0	-22.1	381073
0.76221	33895.0	-22.7	381104
0.76227	33605.0	-23.2	381135
0.76233	33332.0	-23.7	381166
0.76239	33110.0	-24.4	381197
0.76246	32824.0	-25.1	381228
0.76252	32630.0	-25.7	381259
0.76258	32372.0	-26.6	381290
0.76264	32131.0	-27.3	381321
