time_s	frequency_hz	amplitude_dbfs	signal_index
1.21862	56968.0	-26.6	467952
1.21869	56461.0	-24.9	467976
1.21875	55746.0	-23.9	468000
1.21881	54787.0	-23.7	468024
1.21888	54202.0	-23.2	468048
1.21894	53738.0	-22.9	468072
1.219	53199.0	-23.4	468096
1.21906	52341.0	-24.1	468120
1.21912	52383.0	-23.4	468144
1.21919	52419.0	-22.7	468168
1.21925	52206.0	-23.3	468192
1.2193100000000001	51343.0	-25.5	468216
1.21938	51327.0	-26.5	468240
1.21944	51898.0	-28.1	468264
1.2195	49260.0	-32.0	468288
1.21956	50984.0	-29.1	468312
1.21962	50239.0	-27.1	468336
1.21969	50612.0	-24.6	468360
1.21975	50947.0	-22.5	468384
1.21981	50075.0	-22.6	468408
1.21988	50066.0	-22.1	468432
1.21994	50125.0	-21.4	468456
1.22	49813.0	-21.3	468480
1.22006	50007.0	-21.5	468504
1.22012	49092.0	-22.6	468528
1.22019	49910.0	-21.8	468552
1.22025	50173.0	-22.1	468576
1.22031	49293.0	-25.3	468600
1.22038	48527.0	-29.0	468624
1.22044	48826.0	-31.5	468648
1.2205	47060.0	-35.7	468672
1.22056	48759.0	-34.0	468696
1.22062	49471.0	-31.0	468720
1.22069	52032.0	-33.5	468744
1.22075	54302.0	-33.2	468768
1.22081	49891.0	-26.2	468792
1.22088	49350.0	-23.5	468816
1.22094	48760.0	-22.8	468840
1.221	48783.0	-21.8	468864
1.22106	49133.0	-20.6	468888
1.22112	49314.0	-20.9	468912
1.22119	48379.0	-24.1	468936
1.22125	47241.0	-25.8	468960
1.22131	48831.0	-22.8	468984
1.22138	48775.0	-21.5	469008
1.22144	48548.0	-21.7	469032
1.2215	48295.0	-22.2	469056
1.22156	48501.0	-22.1	469080
1.22162	48160.0	-22.4	469104
1.22169	48734.0	-21.7	469128
1.2217500000000001	48733.0	-21.8	469152
1.22181	48502.0	-23.0	469176
1.22188	48190.0	-24.9	469200
1.22194	47676.0	-27.0	469224
1.222	47392.0	-27.8	469248
1.22206	47731.0	-26.6	469272
1.22212	48316.0	-24.5	469296
1.2221899999999999	48710.0	-22.9	469320
1.22225	48521.0	-22.9	469344
1.22231	48303.0	-23.5	469368
1.22238	48442.0	-23.7	469392
1.22244	48330.0	-24.1	469416
1.2225	48033.0	-24.4	469440
1.22256	48380.0	-24.0	469464
1.22262	48704.0	-23.3	469488
1.22269	48803.0	-23.3	469512
1.22275	48743.0	-24.0	469536
1.22281	48689.0	-25.2	469560
1.22288	48397.0	-27.1	469584
1.22294	48164.0	-28.6	469608
1.223	48476.0	-28.6	469632
1.22306	48706.0	-28.7	469656
1.22312	48469.0	-29.9	469680
1.22319	48441.0	-30.9	469704
1.22325	48668.0	-31.4	469728
1.2233100000000001	48185.0	-32.5	469752
1.22338	48516.0	-32.5	469776
1.22344	49222.0	-32.0	469800
1.2235	48359.0	-34.2	469824
1.22356	47626.0	-35.4	469848
1.22362	48797.0	-33.5	469872
1.22369	48463.0	-33.0	469896
1.22375	48391.0	-32.8	469920
1.22381	48384.0	-32.4	469944
1.22388	48497.0	-31.9	469968
1.22394	48571.0	-31.3	469992
1.224	48875.0	-30.3	470016
1.22406	48775.0	-29.9	470040
1.22412	48716.0	-29.8	470064
1.2241900000000001	48747.0	-29.7	470088
1.22425	48759.0	-29.9	470112
1.22431	48673.0	-30.5	470136
1.22438	48334.0	-31.9	470160
1.22444	47786.0	-32.9	470184
1.2245	48592.0	-31.3	470208
1.22456	49141.0	-29.6	470232
1.22462	49277.0	-29.4	470256
1.22469	49237.0	-31.0	470280
1.39319	67244.0	-38.1	534984
1.39325	63782.0	-37.8	535008
1.39331	64359.0	-35.6	535032
1.39338	60480.0	-35.5	535056
1.39344	61106.0	-30.6	535080
1.3935	60340.0	-27.7	535104
1.39356	60156.0	-25.8	535128
1.39362	60959.0	-25.3	535152
1.3936899999999999	61442.0	-27.4	535176
1.39375	60176.0	-30.0	535200
1.39381	56639.0	-31.4	535224
1.39388	55124.0	-30.2	535248
1.39394	55075.0	-26.8	535272
1.3940000000000001	55426.0	-22.9	535296
1.39406	55309.0	-20.8	535320
1.39412	54694.0	-20.6	535344
1.39419	54112.0	-21.3	535368
1.39425	53698.0	-21.8	535392
1.39431	53938.0	-21.4	535416
1.39438	54308.0	-21.7	535440
1.39444	53589.0	-25.7	535464
1.3945	51883.0	-27.9	535488
1.39456	54367.0	-24.5	535512
1.39462	54677.0	-27.7	535536
1.39469	50739.0	-29.6	535560
1.39475	56269.0	-25.7	535584
1.39481	58717.0	-28.9	535608
1.3948800000000001	51058.0	-25.0	535632
1.39494	51073.0	-20.4	535656
1.395	52022.0	-16.7	535680
1.39506	51312.0	-16.9	535704
1.39512	50774.0	-18.6	535728
1.39519	51010.0	-21.1	535752
1.3952499999999999	51120.0	-27.5	535776
1.39531	54319.0	-29.7	535800
1.39538	51271.0	-21.5	535824
1.39544	51253.0	-17.2	535848
1.3955	51621.0	-17.1	535872
1.3955600000000001	49501.0	-22.5	535896
1.39562	48120.0	-27.1	535920
1.39569	47456.0	-27.8	535944
1.39575	49362.0	-23.6	535968
1.39581	50110.0	-21.0	535992
1.39588	48665.0	-22.5	536016
1.39594	48518.0	-22.9	536040
1.396	48574.0	-22.6	536064
1.39606	47835.0	-22.2	536088
1.39612	49440.0	-18.6	536112
1.39619	49386.0	-17.4	536136
1.39625	48572.0	-18.4	536160
1.39631	48967.0	-18.9	536184
1.39638	47544.0	-21.3	536208
1.3964400000000001	47927.0	-20.9	536232
1.3965	48160.0	-18.9	536256
1.39656	48720.0	-16.6	536280
1.39662	49068.0	-15.2	536304
1.39669	48629.0	-15.9	536328
1.39675	48439.0	-16.6	536352
1.3968099999999999	48804.0	-17.0	536376
1.39688	48210.0	-19.0	536400
1.39694	47757.0	-20.6	536424
1.397	48305.0	-20.3	536448
1.39706	48755.0	-20.1	536472
1.39712	48554.0	-22.3	536496
1.39719	46947.0	-25.9	536520
1.39725	47954.0	-25.4	536544
1.39731	48534.0	-24.2	536568
1.39738	47904.0	-25.8	536592
1.39744	46884.0	-28.7	536616
1.3975	46809.0	-27.6	536640
1.39756	48486.0	-22.0	536664
1.3976199999999999	48543.0	-18.7	536688
1.3976899999999999	48756.0	-16.8	536712
1.39775	48768.0	-16.2	536736
1.39781	48671.0	-16.5	536760
1.39788	48951.0	-17.4	536784
1.39794	48475.0	-20.1	536808
1.3980000000000001	47930.0	-23.8	536832
1.39806	47297.0	-26.7	536856
1.39812	47666.0	-27.8	536880
1.39819	47207.0	-28.1	536904
1.39825	47937.0	-26.1	536928
1.39831	48485.0	-23.8	536952
1.39838	48451.0	-22.9	536976
1.39844	48024.0	-22.9	537000
1.3985	48226.0	-22.2	537024
1.39856	48465.0	-21.4	537048
1.39862	48189.0	-21.3	537072
1.39869	48413.0	-20.7	537096
1.39875	48720.0	-20.1	537120
1.39881	48701.0	-20.6	537144
1.3988800000000001	48407.0	-22.0	537168
1.39894	48599.0	-23.3	537192
1.399	48500.0	-25.0	537216
1.39906	48447.0	-26.7	537240
1.39912	48518.0	-28.3	537264
1.39919	47827.0	-29.9	537288
1.3992499999999999	48805.0	-28.6	537312
1.39931	48824.0	-27.8	537336
1.39938	48385.0	-27.6	537360
1.39944	48677.0	-26.5	537384
1.3995	49071.0	-25.4	537408
1.3995600000000001	48800.0	-26.1	537432
1.39962	48068.0	-27.5	537456
1.39969	48127.0	-27.5	537480
1.39975	48438.0	-26.4	537504
1.39981	48845.0	-25.4	537528
1.39988	48896.0	-25.5	537552
1.39994	48660.0	-27.1	537576
1.4	47894.0	-29.3	537600
1.40006	47945.0	-30.6	537624
1.40012	47569.0	-31.4	537648
1.40019	48244.0	-30.9	537672
1.40025	47840.0	-31.0	537696
1.40031	48159.0	-30.0	537720
1.40038	48410.0	-28.7	537744
1.4004400000000001	48549.0	-27.9	537768
1.4005	48715.0	-27.5	537792
1.40056	48303.0	-28.2	537816
1.40062	48405.0	-28.4	537840
1.40069	48433.0	-28.6	537864
1.40075	48348.0	-28.6	537888
1.4008099999999999	48788.0	-28.0	537912
1.40088	48736.0	-28.4	537936
1.40094	48626.0	-29.4	537960
1.401	48486.0	-30.5	537984
1.40106	48439.0	-31.1	538008
1.40112	48845.0	-31.1	538032
1.40119	49071.0	-32.5	538056
1.40125	47486.0	-36.0	538080
1.40131	48731.0	-35.2	538104
1.40138	48926.0	-34.3	538128
1.40144	48794.0	-35.6	538152
1.4015	47960.0	-37.9	538176
1.40156	48248.0	-39.3	538200
1.4016199999999999	48251.0	-41.5	538224
1.4016899999999999	46560.0	-42.7	538248
1.40175	48454.0	-39.4	538272
1.40181	49125.0	-36.7	538296
1.40188	48193.0	-37.7	538320
1.40194	48158.0	-37.6	538344
1.4020000000000001	48704.0	-37.1	538368
1.40206	47591.0	-37.9	538392
1.40212	49047.0	-35.9	538416
1.40219	49739.0	-35.8	538440
1.40225	47553.0	-40.0	538464
1.40231	47776.0	-40.5	538488
1.40238	48751.0	-38.2	538512
1.40244	48689.0	-36.9	538536
1.4025	49710.0	-35.0	538560
1.40256	49231.0	-35.5	538584
1.40262	49622.0	-36.2	538608
1.40269	50417.0	-37.5	538632
1.40275	48071.0	-43.5	538656
1.4028100000000001	48692.0	-43.5	538680
1.4028800000000001	49419.0	-40.1	538704
1.40294	49269.0	-38.8	538728
1.403	48943.0	-37.6	538752
1.40306	49373.0	-35.9	538776
1.40312	49548.0	-35.6	538800
1.40319	48733.0	-37.6	538824
1.4032499999999999	48319.0	-39.5	538848
1.40331	48462.0	-40.5	538872
1.40338	48081.0	-41.1	538896
1.40344	48322.0	-40.4	538920
1.4035	49575.0	-38.3	538944
1.40356	50280.0	-37.4	538968
1.40362	50534.0	-39.7	538992
1.40369	49967.0	-45.7	539016
1.40375	47218.0	-51.9	539040
1.40381	47748.0	-50.3	539064
1.40388	49742.0	-43.3	539088
1.40394	50673.0	-37.1	539112
1.404	50164.0	-34.5	539136
1.4040599999999999	49817.0	-33.3	539160
1.40412	49596.0	-33.2	539184
1.40419	49398.0	-33.5	539208
1.40425	49637.0	-34.2	539232
1.40431	49955.0	-37.1	539256
1.40438	48115.0	-44.9	539280
1.4044400000000001	47752.0	-45.6	539304
1.4045	48593.0	-41.5	539328
1.40456	48669.0	-39.7	539352
1.40462	49202.0	-38.9	539376
1.40469	48510.0	-40.9	539400
1.40475	47333.0	-42.4	539424
1.40481	49656.0	-39.8	539448
1.40488	50092.0	-40.5	539472
1.40494	46341.0	-47.5	539496
1.405	48260.0	-45.6	539520
1.40506	48891.0	-40.3	539544
1.40512	49014.0	-38.4	539568
1.40519	48575.0	-39.4	539592
1.40525	47888.0	-41.8	539616
1.40531	46925.0	-42.7	539640
1.40538	48621.0	-39.3	539664
1.40544	49379.0	-36.5	539688
1.4055	48842.0	-37.5	539712
1.40556	47728.0	-40.0	539736
1.4056199999999999	47341.0	-40.7	539760
1.4056899999999999	47872.0	-38.9	539784
